onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	Plus1	898	1	9	1	12
11.983	4.5	Plus1	1166	1	8	1	11
20.7	4.5	Plus1	641	1	9	1	10
24.483	4.5	Plus1	722	1	5	1	7
29.983	4.5	Plus1	1334	1	5	1	6
35.983	4.5	Plus1	662	1	6	1	7
48.483	4.5	SmallProblem	1010	1	3	2	7
54.483	4.5	SmallProblem	1418	1	5	4	9
59.983	4.5	SmallProblem	726	1	2	6	9
66.483	4.5	SmallProblem	730	1	5	2	7
72.483	4.5	SmallProblem	2994	1	4	6	11
77.983	4.5	SmallProblem	590	1	2	8	10
90.483	4.5	Plus1	666	1	2	1	3
95.983	4.5	Plus1	630	1	4	1	7
102.483	4.5	Plus1	666	1	3	1	4
108.483	4.5	Plus1	930	1	7	1	8
113.983	4.5	Plus1	798	1	6	1	8
120.483	4.5	Plus1	1554	1	2	1	4
138.483	4.5	SmallProblem	626	1	2	4	6
143.983	4.5	SmallProblem	654	1	3	7	10
149.983	4.5	SmallProblem	734	1	7	2	10
156.483	4.5	SmallProblem	1466	1	3	5	10
162.483	4.5	SmallProblem	850	1	6	3	11
167.983	4.5	SmallProblem	822	1	4	3	7
186.483	4.5	LargeProblem	962	1	6	5	11
191.983	4.5	LargeProblem	782	1	8	5	15
197.983	4.5	LargeProblem	1270	1	5	9	14
204.483	4.5	LargeProblem	930	1	4	9	13
209.983	4.5	LargeProblem	838	1	9	3	12
215.983	4.5	LargeProblem	838	1	3	8	11
228.483	4.5	LargeProblem	1026	0	9	2	13
234.483	4.5	LargeProblem	962	1	7	6	13
239.983	4.5	LargeProblem	1126	1	6	8	15
246.483	4.5	LargeProblem	1242	1	8	4	13
251.983	4.5	LargeProblem	1222	1	4	7	12
258.483	4.5	LargeProblem	914	1	5	7	14
